10,4.840900,6,2,5,1.528166,2.503559,0.803400,0.764300
10,4.837200,6,2,6,1.528166,2.771849,0.803400,0.797300
10,4.838500,6,2,7,1.528166,3.035456,0.803400,0.824300
10,4.839700,6,2,8,1.528166,3.299494,0.803400,0.846300
10,4.857800,6,2,9,1.532093,3.578593,0.797700,0.864200
10,4.864800,6,2,10,1.532093,3.847716,0.797700,0.876800
10,4.836900,6,2,11,1.532093,4.105395,0.797700,0.889200
10,4.855500,6,2,12,1.532093,4.367947,0.797700,0.900700
10,4.854200,6,2,13,1.532093,4.641495,0.797700,0.908000
10,4.858700,6,2,14,1.532093,4.899413,0.797700,0.918200
10,4.851100,6,2,15,1.532752,5.162786,0.801900,0.928800
10,4.859300,6,2,16,1.532752,5.441040,0.801900,0.932700
10,4.858000,6,2,17,1.532752,5.696427,0.801900,0.943500
10,4.851000,6,2,18,1.532752,5.961053,0.801900,0.942300
10,4.854500,6,2,19,1.530254,6.225815,0.795500,0.951000
10,4.842000,6,2,20,1.530254,6.483942,0.795500,0.950900
10,4.856100,6,2,21,1.530254,6.752931,0.795500,0.956500
10,4.858400,6,2,22,1.530254,7.020078,0.795500,0.960100
10,4.852500,6,2,23,1.534509,7.280843,0.791700,0.965200
10,4.871400,6,2,24,1.534509,7.553291,0.791700,0.968000
10,4.868100,6,2,25,1.534509,7.820239,0.791700,0.966900
10,4.853900,6,2,26,1.534509,8.077048,0.791700,0.972200
10,4.853500,6,2,27,1.532807,8.345451,0.797600,0.973000
10,4.864300,6,2,28,1.532807,8.607508,0.797600,0.974800
10,4.851600,6,2,29,1.532807,8.869046,0.797600,0.978500
10,4.866900,6,2,30,1.532807,9.141584,0.797600,0.981100
15,6.022700,7,2,3,0.568030,0.702880,0.812000,0.667300
15,6.024600,7,2,4,0.568030,0.786092,0.812000,0.720800
15,6.042100,7,2,5,0.568830,0.873258,0.808500,0.758100
15,6.040700,7,2,6,0.568830,0.959386,0.808500,0.786800
15,6.026600,7,2,7,0.568830,1.042247,0.808500,0.814200
15,6.031300,7,2,8,0.568830,1.127465,0.808500,0.831200
15,6.014500,7,2,9,0.566685,1.210139,0.819000,0.846500
15,6.025100,7,2,10,0.566685,1.292824,0.819000,0.867100
15,6.020400,7,2,11,0.566685,1.376161,0.819000,0.877400
15,6.021700,7,2,12,0.566685,1.461334,0.819000,0.887400
15,6.019900,7,2,13,0.566864,1.545775,0.800600,0.890400
15,6.025800,7,2,14,0.566864,1.630509,0.800600,0.904300
15,6.019900,7,2,15,0.566864,1.712371,0.800600,0.913800
15,6.039700,7,2,16,0.568295,1.798413,0.809800,0.923500
15,6.026500,7,2,17,0.568295,1.879810,0.809800,0.921200
15,6.047800,7,2,18,0.568295,1.966505,0.809800,0.928300
15,6.050600,7,2,19,0.568295,2.052209,0.809800,0.936000
15,6.044900,7,2,20,0.567566,2.132915,0.810200,0.939300
15,6.026700,7,2,21,0.567566,2.212755,0.810200,0.949900
15,6.031500,7,2,22,0.567566,2.300000,0.810200,0.946800
15,6.014100,7,2,23,0.566769,2.384078,0.808100,0.956500
15,6.032700,7,2,24,0.566769,2.468515,0.808100,0.953800
15,6.024400,7,2,25,0.567271,2.551142,0.807600,0.960200
15,6.005000,7,2,26,0.567271,2.632834,0.807600,0.965200
15,6.028700,7,2,27,0.567271,2.721177,0.807600,0.966000
15,6.029800,7,2,28,0.568571,2.804772,0.805900,0.969600
15,6.027100,7,2,29,0.568571,2.886196,0.805900,0.973700
15,6.023700,7,2,30,0.568571,2.971195,0.805900,0.973100
20,9.666900,7,1,4,0.196920,0.272603,0.812600,0.717900
20,9.669500,7,1,5,0.196920,0.301439,0.812600,0.759700
20,9.665000,7,1,6,0.196524,0.330858,0.816200,0.788400
20,9.646700,7,1,7,0.196524,0.360206,0.816200,0.805400
20,9.669600,7,1,8,0.196524,0.389787,0.816200,0.833800
20,9.675500,7,1,9,0.196666,0.418733,0.810700,0.846300
20,9.655100,7,1,10,0.196666,0.447928,0.810700,0.864400
20,9.659200,7,1,11,0.196666,0.477197,0.810700,0.873900
20,9.655300,7,1,12,0.196519,0.505541,0.814800,0.892300
20,9.668100,7,1,13,0.196519,0.534462,0.814800,0.895500
20,9.643300,7,1,14,0.196519,0.563662,0.814800,0.905200
20,9.668800,7,1,15,0.197506,0.594613,0.815000,0.909300
20,9.661300,7,1,16,0.197506,0.622904,0.815000,0.924600
20,9.659400,7,1,17,0.196704,0.651350,0.814300,0.931200
20,9.653800,7,1,18,0.196704,0.679930,0.814300,0.936100
20,9.662000,7,1,19,0.196704,0.711062,0.814300,0.937100
20,9.648900,7,1,20,0.196975,0.738720,0.816000,0.945400
20,9.665700,7,1,21,0.196975,0.769205,0.816000,0.947500
20,9.668400,7,1,22,0.197076,0.797197,0.812200,0.954600
20,9.668100,7,1,23,0.197076,0.827189,0.812200,0.954900
20,9.664100,7,1,24,0.196239,0.855692,0.813600,0.959000
20,9.663200,7,1,25,0.196239,0.884112,0.813600,0.959600
20,9.680400,7,1,26,0.196912,0.914978,0.810300,0.963800
20,9.672100,7,1,27,0.196912,0.942524,0.810300,0.967900
20,9.659300,7,1,28,0.196449,0.971619,0.808500,0.968600
20,9.655900,7,1,29,0.196449,0.998497,0.808500,0.974500
20,9.683500,7,1,30,0.197347,1.029547,0.813100,0.974000
3,1.925700,2,1,1,3.166593,3.703911,0.808300,0.760300
